V510 MON  2448512.4932 12.502         1.463   .882               993
V510 MON  2448513.4954 12.573         1.539                      993
V510 MON  2448514.4941 12.642         1.538                      993
V510 MON  2448515.4867 12.719         1.613   .950               993
V510 MON  2448516.4866 12.856         1.619                      993
V510 MON  2448518.4799 12.705         1.467   .935               993
V510 MON  2448519.4788 12.468         1.442   .879               993
V510 MON  2448520.4869 12.553         1.478   .924               993
V510 MON  2448521.4941 12.632         1.533                      993
V510 MON  2448523.4699 12.770         1.621   .950               993
V510 MON  2449803.5848 12.530         1.465   .879          .878 997
V510 MON  2449804.5645 12.559         1.510   .883          .921 997
V510 MON  2449805.5538 12.691         1.589   .914          .926 997
V510 MON  2449806.5353 12.830         1.606   .940          .930 997
V510 MON  2449807.5458 12.840         1.578   .930          .926 997
V510 MON  2449808.5401 12.636         1.491   .878          .881 997
V510 MON  2449809.5353 12.443         1.398   .850          .840 997
V510 MON  2449810.5385 12.510         1.481   .866          .872 997
V510 MON  2449811.5372 12.569         1.449   .900          .898 997
V510 MON  2449812.5512 12.655         1.569   .924          .893 997
V510 MON  2449813.5971 12.759         1.645   .934          .904 997
V510 MON  2449815.5225 12.760         1.500   .903          .910 997
V510 MON  2449816.5564 12.555         1.349   .884          .850 997
V510 MON  2449817.5219 12.491         1.406   .874          .857 997
V510 MON  2449818.5439 12.550         1.518   .879          .878 997
V510 MON  2449819.5249 12.623         1.513   .923          .885 997
V510 MON  2449822.5389                                      .930 997
V510 MON  2449823.5401 12.663         1.386   .906          .863 997
V526 MON  2448879.4925  8.613          .613   .339               994
V526 MON  2448880.4899  8.759          .644   .400               994
V526 MON  2448881.4887  8.488          .534   .350               994
V526 MON  2448883.4925  8.675          .597   .379               994
V526 MON  2448885.5004  8.756          .648   .391               994
V526 MON  2448886.4917  8.521          .586   .333               994
V526 MON  2448888.5021  8.757          .656   .409               994
V526 MON  2448890.4994  8.669          .642   .379               994
V526 MON  2448891.5039  8.664          .606   .379               994
V526 MON  2448518.5051  8.671          .599   .419               993
V526 MON  2448519.5090  8.703          .632   .393               993
V526 MON  2448520.5041  8.488          .539   .355               993
V526 MON  2448521.5133  8.763          .628                      993
V526 MON  2448523.4965  8.551          .568   .363               993
V526 MON  2449621.4859  8.833   .421   .664   .387               995
V526 MON  2449622.4847  8.552          .487   .328               995
V526 MON  2449623.4884  8.726          .634   .400               995
V526 MON  2449624.4884  8.734          .591   .387               995
V526 MON  2449625.4876  8.551          .515   .352               995
V526 MON  2449632.4880  8.712          .589   .395               995
V526 MON  2449633.4718  8.541   .363   .517   .360               995
V526 MON  2449635.4887  8.556          .552   .347               995
V526 MON  2449635.5038  8.567          .544   .338               995
V526 MON  2449803.5046  8.741          .603   .396          .390 997
V526 MON  2449804.5073  8.470          .521   .324          .350 997
V526 MON  2449805.4971  8.730          .612   .378          .395 997
V526 MON  2449806.4915  8.644          .565   .370          .372 997
V526 MON  2449807.4897  8.533          .543   .331          .388 997
V526 MON  2449808.4925  8.764          .618   .394          .392 997
V526 MON  2449809.4889  8.529          .537   .336          .349 997
V526 MON  2449810.4884  8.607          .573   .364          .358 997
V526 MON  2449811.4896  8.750          .619   .380          .391 997
V526 MON  2449812.4842  8.499          .514   .328          .347 997
V526 MON  2449813.4845  8.724          .613   .391          .380 997
V526 MON  2449814.4845  8.668          .574   .353          .380 997
V526 MON  2449815.4860  8.533          .542   .334          .367 997
V526 MON  2449816.5303  8.764          .636   .399          .397 997
V526 MON  2449817.4794  8.544          .523   .351          .342 997
V526 MON  2449818.4891  8.614          .573   .367          .369 997
V526 MON  2449819.4821  8.743          .626   .382          .407 997
V526 MON  2449821.5115  8.719          .614   .379          .405 997
V526 MON  2449822.4794  8.681          .585   .361          .376 997
V526 MON  2449823.4796  8.529          .527   .359          .335 997
V526 MON  2449824.4730  8.764          .639   .377          .391 997
V526 MON  2449825.4726  8.565          .543   .347          .348 997
V526 MON  2449826.4744  8.598          .567   .362          .348 997
V526 MON  2449827.4745  8.763          .623   .378          .397 997
V526 MON  2450380.8182  8.709                        .779        999
V526 MON  2450381.7643  8.564                        .709        999
V526 MON  2450383.7594  8.736                        .800        999
V526 MON  2450384.8430  8.483                        .680        999
V526 MON  2450386.7783  8.743                        .761        999
V526 MON  2450387.7802  8.479                        .691        999
V526 MON  2450387.8747  8.465                        .671        999
V526 MON  2450388.7380  8.709                        .786        999
V526 MON  2450388.8749  8.731                        .787        999
V526 MON  2450389.7567  8.593                        .721        999
V526 MON  2450390.7342  8.526                        .704        999
V526 MON  2450390.8696  8.564                        .721        999
V526 MON  2450391.7128  8.779                        .794        999
V526 MON  2450391.8644  8.746                        .788        999
V526 MON  2450392.7356  8.520                        .688        999
V526 MON  2450392.8676  8.472                        .670        999
V526 MON  2450393.7135  8.612                        .746        999
V526 MON  2450393.8728  8.669                        .761        999
V526 MON  2450394.7438  8.715                        .776        999
R MUS     2450542.6247  6.653                 .482               972
R MUS     2450568.4786  6.168                 .408               972
R MUS     2450570.4025  6.500                 .473               972
R MUS     2450572.3566  6.733                 .516               972
R MUS     2450572.4951  6.694                 .488               972
R MUS     2450573.3487  6.352                 .424               972
R MUS     2450573.4403  6.301                 .400               972
R MUS     2450574.4748  5.930                 .335               972
R MUS     2450575.3352  6.087                 .378               972
R MUS     2450575.4345  6.108                 .390               972
R MUS     2450576.3397  6.170                 .417               972
R MUS     2450576.4294  6.152                 .391               972
R MUS     2450576.4869  6.151                 .394               972
R MUS     2450577.4999  6.445                 .474               972
R MUS     2450578.3740  6.575                 .500               972
R MUS     2450578.4485  6.587                 .497               972
R MUS     2450579.4517  6.732                 .515               972
R MUS     2450580.4169  6.575                 .464               972
R MUS     2450580.4984  6.548                 .466               972
R MUS     2450582.3683  5.972                 .350               972
R MUS     2450582.4360  5.989                 .350               972
R MUS     2450583.3611  6.164                 .409               972
R MUS     2450583.4338  6.172                 .412               972
R MUS     2450584.3505  6.215                 .424               972
R MUS     2450584.4489  6.239                 .425               972
S MUS     2450379.8665  6.321                       1.025        999
S MUS     2450384.8649  5.960                        .866        999
S MUS     2450386.8627  5.977                        .914        999
S MUS     2450387.8528  6.110                        .974        999
S MUS     2450388.8511  6.219                       1.001        999
S MUS     2450390.8475  6.399                       1.021        999
S MUS     2450391.8416  6.312                        .983        999
S MUS     2450392.8444  6.093                        .888        999
S MUS     2450393.8495  5.933                        .851        999
S MUS     2450394.8397  5.942                        .861        999
S MUS     2450542.5926  6.146                        .977        972
S MUS     2450568.4742  5.968                 .448               972
S MUS     2450570.3990  6.000                 .468               972
S MUS     2450572.4228  6.242                 .513               972
S MUS     2450573.3455  6.365                 .549               972
S MUS     2450573.4377  6.373                 .537               972
S MUS     2450574.4714  6.416                 .530               972
S MUS     2450575.3326  6.333                 .511               972
S MUS     2450575.4318  6.298                 .505               972
S MUS     2450576.3371  6.115                 .454               972
S MUS     2450576.4267  6.090                 .455               972
S MUS     2450576.4842  6.076                 .454               972
S MUS     2450577.4968  5.942                 .427               972
S MUS     2450578.3715  5.969                 .444               972
S MUS     2450578.4458  5.974                 .452               972
S MUS     2450579.4489  5.894                 .447               972
S MUS     2450580.4144  6.067                 .491               972
S MUS     2450580.4958  6.075                 .476               972
S MUS     2450582.3657  6.270                 .526               972
S MUS     2450582.4334  6.290                 .541               972
S MUS     2450583.3585  6.397                 .541               972
S MUS     2450583.4305  6.406                 .542               972
S MUS     2450584.3481  6.407                 .518               972
S NOR     2450349.5837                               .891        999
S NOR     2450351.4856  6.379                       1.025        999
S NOR     2450352.5746  6.565                       1.091        999
S NOR     2450353.4741  6.684                       1.119        999
S NOR     2450354.5604  6.767                       1.113        999
S NOR     2450355.4731  6.666                       1.087        999
S NOR     2450355.5928  6.643                       1.044        999
S NOR     2450357.4722  6.299                        .921        999
S NOR     2450357.5515  6.292                        .921        999
S NOR     2450358.4709  6.255                        .918        999
S NOR     2450358.5607  6.236                        .910        999
S NOR     2450359.4747  6.108                        .889        999
S NOR     2450359.5618  6.129                        .902        999
S NOR     2450360.4723  6.288                        .984        999
S NOR     2450360.5588  6.276                        .991        999
S NOR     2450361.4760  6.400                       1.045        999
S NOR     2450361.5641  6.421                       1.038        999
S NOR     2450362.4744  6.577                       1.100        999
S NOR     2450362.5728  6.571                       1.087        999
S NOR     2450363.4761  6.711                       1.106        999
S NOR     2450379.4860  6.219                        .961        999
S NOR     2450380.4832  6.350                       1.016        999
S NOR     2450381.4856  6.506                       1.091        999
S NOR     2450382.4907  6.649                       1.102        999
S NOR     2450383.4885  6.798                       1.132        999
S NOR     2450384.5305  6.725                       1.117        999
S NOR     2450385.4891                               .992        999
S NOR     2450386.4926  6.300                        .931        999
S NOR     2450388.4894  6.121                        .896        999
S NOR     2450389.4889  6.288                        .969        999
S NOR     2450390.4907  6.360                       1.003        999
S NOR     2450391.4896  6.540                       1.068        999
S NOR     2450392.4898  6.676                       1.112        999
S NOR     2450393.4913  6.817                       1.146        999
S NOR     2450570.6636  6.530                 .539               972
S NOR     2450572.4021  6.298                 .497               972
S NOR     2450572.5240  6.294                 .491               972
S NOR     2450573.3876  6.165                 .467               972
S NOR     2450573.4738  6.137                 .458               972
S NOR     2450573.5684  6.108                        .887        972
S NOR     2450573.6350  6.110                 .460   .901        972
S NOR     2450574.5029  6.224                 .499               972
S NOR     2450575.3703  6.309                 .521               972
S NOR     2450575.4676  6.313                 .509               972
S NOR     2450575.5546  6.328                 .526               972
S NOR     2450575.6189  6.346                 .525               972
S NOR     2450576.4609  6.466                 .554               972
S NOR     2450576.5181  6.478                 .561               972
S NOR     2450576.5812  6.481                 .556               972
S NOR     2450577.5286  6.639                 .581               972
S NOR     2450577.5879  6.650                 .588               972
S NOR     2450577.6303  6.652                 .585               972
S NOR     2450578.4048  6.749                 .598               972
S NOR     2450578.4784  6.750                 .608               972
S NOR     2450578.5709  6.754                 .609               972
S NOR     2450578.6258  6.750                 .604               972
S NOR     2450579.5301  6.728                 .581               972
S NOR     2450580.4513  6.517                 .533               972
S NOR     2450580.5647  6.500                 .533               972
S NOR     2450580.6137  6.491                 .530               972
S NOR     2450582.4661  6.275                 .475               972
S NOR     2450582.5891  6.279                 .484               972
S NOR     2450582.6356  6.268                 .485               972
S NOR     2450583.4723  6.106                 .457               972
S NOR     2450583.5897  6.091                 .451               972
S NOR     2450584.4297  6.242                 .505               972
S NOR     2450584.5812  6.258                 .515               972
S NOR     2450584.6285  6.264                 .519               972
SY NOR    2449520.7357  9.974         1.546                      996
SY NOR    2449521.7509  9.926         1.502                      996
SY NOR    2449522.6415  9.715         1.398                      996
SY NOR    2449528.6981  9.422         1.389   .789          .743 996
SY NOR    2449529.6661  9.560         1.434   .819          .782 996
SY NOR    2449530.7626  9.697   .778  1.500   .852          .778 996
SY NOR    2449532.6411  9.913         1.526   .851          .776 996
SY NOR    2449534.6994  9.958   .784  1.503   .849          .799 996
SY NOR    2449543.6478  9.719         1.514   .849          .781 996
SY NOR    2449545.6142  9.940         1.573   .827          .791 996
SY NOR    2449546.6068  9.977         1.479   .859          .793 996
SY NOR    2449558.6312          .784          .881          .815 996
SY NOR    2449560.5353  9.745   .721  1.428   .859          .786 996
SY NOR    2449561.5279  9.621   .736  1.344   .827          .778 996
SY NOR    2449561.7133  9.584   .788  1.350   .817          .762 996
SY NOR    2449563.4653  9.205         1.179                      996
SY NOR    2449564.5820  9.111   .793  1.199   .745          .711 996
SY NOR    2450351.5428  9.456                       1.635        999
SY NOR    2450352.5606  9.588                       1.670        999
SY NOR    2450353.5173  9.703                       1.689        999
SY NOR    2450354.5270  9.818                       1.706        999
SY NOR    2450355.5218  9.897                       1.703        999
SY NOR    2450357.5210  9.704                       1.642        999
SY NOR    2450358.5241  9.605                       1.599        999
SY NOR    2450359.5188  9.466                       1.545        999
SY NOR    2450360.5245  9.009                       1.382        999
SY NOR    2450361.5311  9.139                       1.467        999
SY NOR    2450362.5279  9.243                       1.548        999
SY NOR    2450363.5292  9.358                       1.592        999
SY NOR    2450379.5071  9.791                       1.730        999
SY NOR    2450380.4972  9.891                       1.732        999
SY NOR    2450381.4981  9.893                       1.712        999
SY NOR    2450382.4996  9.764                       1.656        999
SY NOR    2450383.5029  9.624                       1.610        999
SY NOR    2450385.5049  9.260                       1.410        999
SY NOR    2450386.5102  9.068                       1.467        999
SY NOR    2450387.5090  9.209                       1.500        999
SY NOR    2450388.5106  9.304                       1.583        999
TW NOR    2450541.6620 11.319                1.182  2.326        972
TW NOR    2450568.5264 12.108                1.360               972
TW NOR    2450570.4403 11.801                1.254               972
TW NOR    2450572.3987 11.494                1.182               972
TW NOR    2450572.5208 11.475                1.177               972
TW NOR    2450573.3832 11.200                1.136               972
TW NOR    2450573.4711 11.166                1.126               972
TW NOR    2450573.5641 11.183                1.121               972
TW NOR    2450574.5005 11.420                1.198               972
TW NOR    2450575.3672 11.538                1.212               972
TW NOR    2450575.4648 11.550                1.218               972
TW NOR    2450575.5524 11.554                1.215               972
TW NOR    2450575.6164 11.574                1.229               972
TW NOR    2450576.4579 11.685                1.264               972
TW NOR    2450576.5137 11.685                1.253               972
TW NOR    2450576.5791 11.708                1.260               972
TW NOR    2450577.5265 11.878                1.281               972
TW NOR    2450577.5852 11.895                1.290               972
TW NOR    2450578.3996 12.000                1.314               972
TW NOR    2450578.4712 12.015                1.326               972
TW NOR    2450578.5669 12.004                1.297               972
TW NOR    2450578.5690 12.020                1.324               972
TW NOR    2450578.6201 12.028                1.341               972
TW NOR    2450579.5216 12.092                1.312               972
TW NOR    2450580.4491 11.972                1.289               972
TW NOR    2450580.5628 11.968                1.298               972
TW NOR    2450580.6116 11.933                1.272               972
TW NOR    2450582.4640 11.583                1.186               972
TW NOR    2450582.5464 11.565                1.172               972
TW NOR    2450583.4656 11.463                1.158               972
TW NOR    2450583.5874 11.410                1.166               972
TW NOR    2450584.4279 11.224                1.127               972
TW NOR    2450584.4973 11.242                1.145               972
TW NOR    2450584.5790 11.267                1.158               972
AA NOR    2450348.5500 13.246         1.077         1.370        999
AA NOR    2450351.5388 13.738         1.409         1.579        999
AA NOR    2450352.5581 13.868                       1.628        999
AA NOR    2450353.5133 13.904         1.547         1.602        999
AA NOR    2450354.5232 14.226         1.478         1.737        999
AA NOR    2450355.5049 14.344         1.479         1.639        999
AA NOR    2450357.5083 13.865         1.169         1.425        999
AA NOR    2450358.5137 13.443         1.048         1.309        999
AA NOR    2450359.5073 13.193          .997         1.268        999
AA NOR    2450360.5112 13.194         1.076         1.345        999
AA NOR    2450361.5140 13.397         1.203         1.443        999
AA NOR    2450362.5082 13.600         1.325         1.532        999
AA NOR    2450363.5113 13.714         1.416         1.552        999
AA NOR    2450379.5030 14.279         1.397         1.671        999
AA NOR    2450380.5054 14.361         1.544         1.604        999
AA NOR    2450381.5031 14.075         1.457         1.477        999
AA NOR    2450382.5087 13.703         1.077         1.400        999
AA NOR    2450383.5071 13.315         1.031         1.270        999
AA NOR    2450386.5147 13.491         1.345         1.497        999
AA NOR    2450388.5165 13.770         1.460         1.597        999
AA NOR    2450389.5121 13.870         1.443         1.576        999
AA NOR    2450390.5099 14.007         1.522         1.631        999
AA NOR    2450391.5097 14.221         1.502         1.622        999
AA NOR    2450392.5079 14.409         1.752         1.659        999
AA NOR    2450393.5101 14.158         1.314         1.531        999
GU NOR    2450348.5627 10.151         1.202         1.514        999
GU NOR    2450351.5546 10.058         1.129         1.425        999
GU NOR    2450352.5705 10.356         1.303         1.589        999
GU NOR    2450353.5215 10.561                       1.652        999
GU NOR    2450354.5342 10.402         1.277         1.561        999
GU NOR    2450355.5197 10.179         1.213         1.506        999
GU NOR    2450357.5184 10.571         1.376         1.633        999
GU NOR    2450357.5704 10.581         1.391         1.632        999
GU NOR    2450358.5385 10.055                       1.429        999
GU NOR    2450359.5290 10.349                       1.575        999
GU NOR    2450360.5358 10.583                       1.654        999
GU NOR    2450361.5446 10.319                       1.526        999
GU NOR    2450362.5480 10.224                       1.538        999
GU NOR    2450363.5400 10.487         1.398         1.624        999
GU NOR    2450379.5351 10.114         1.190         1.488        999
GU NOR    2450380.5339 10.476                       1.634        999
GU NOR    2450381.5129 10.600                       1.668        999
GU NOR    2450382.5146 10.066         1.148         1.433        999
GU NOR    2450383.5133 10.329         1.303         1.577        999
GU NOR    2450386.5202 10.121         1.219         1.478        999
GU NOR    2450387.5143 10.493         1.366         1.630        999
GU NOR    2450388.5195 10.569                       1.630        999
GU NOR    2450568.5422 10.453                 .798               972
GU NOR    2450570.4841 10.449                 .808               972
GU NOR    2450572.5365 10.049                 .722               972
GU NOR    2450573.3981 10.276                 .773               972
GU NOR    2450573.4804 10.301                 .788               972
GU NOR    2450573.5752 10.339                 .801               972
GU NOR    2450574.5099 10.552                 .837               972
GU NOR    2450575.3777 10.497                 .788               972
GU NOR    2450575.4739 10.446                 .785               972
GU NOR    2450575.5609 10.360                 .767               972
GU NOR    2450575.6235 10.315                 .755               972
GU NOR    2450576.4661 10.167                 .757               972
GU NOR    2450576.5228 10.184                 .752               972
GU NOR    2450576.5862 10.218                 .771               972
GU NOR    2450577.5927 10.496                 .823               972
GU NOR    2450577.6351 10.499                 .816               972
GU NOR    2450578.4105 10.600                 .834               972
GU NOR    2450578.4835 10.580                 .841               972
GU NOR    2450578.5757 10.564                 .828               972
GU NOR    2450578.6305 10.555                 .823               972
GU NOR    2450579.5352 10.058                 .710               972
GU NOR    2450580.4565 10.338                 .802               972
GU NOR    2450580.5692 10.366                 .792               972
GU NOR    2450580.6186 10.384                 .809               972
GU NOR    2450582.4718 10.341                 .761               972
GU NOR    2450582.5942 10.272                 .750               972
GU NOR    2450582.6414 10.191                 .742               972
GU NOR    2450583.4768 10.205                 .750               972
GU NOR    2450583.5946 10.262                 .771               972
GU NOR    2450584.4340 10.481                 .826               972
GU NOR    2450584.5862 10.505                 .830               972
GU NOR    2450584.6344 10.509                 .827               972
II NOR    2450379.5420 14.763         1.808         2.082        999
II NOR    2450380.5405 14.888         1.890         2.059        999
II NOR    2450381.5182 15.120                       2.205        999
II NOR    2450382.5240 15.302                       2.242        999
II NOR    2450383.5194 15.194         1.969         2.160        999
QZ NOR    2449520.7581  9.021          .974                      996
QZ NOR    2449521.7599  8.885          .883                      996
QZ NOR    2449528.7193  8.992          .949   .535          .510 996
QZ NOR    2449529.6702  8.790          .825   .495          .473 996
QZ NOR    2449530.7682  8.876          .877   .499          .494 996
QZ NOR    2449532.6440  8.966          .920   .515          .511 996
QZ NOR    2449534.7050  8.875          .874   .496          .499 996
QZ NOR    2449535.7010  9.039          .944                      996
QZ NOR    2449536.6888  8.936   .702   .895                      996
QZ NOR    2449543.6575  9.087          .962   .526          .500 996
QZ NOR    2449545.6237  8.820          .849   .471          .469 996
QZ NOR    2449558.6336          .730   .955   .531          .515 996
QZ NOR    2449561.7091  8.921   .709   .954   .530          .513 996
QZ NOR    2449563.5978  8.825   .640   .852   .496          .473 996
QZ NOR    2449564.5862  8.745   .631   .835   .497          .468 996
QZ NOR    2449804.8820  9.035          .976   .539          .527 997
QZ NOR    2449805.8513  8.853          .862   .505          .495 997
QZ NOR    2449807.8815  8.951          .952   .528          .517 997
QZ NOR    2449808.8624  9.002          .928   .539          .506 997
QZ NOR    2449809.7820  8.808          .862   .498          .469 997
QZ NOR    2449809.8289  8.802          .851   .494          .474 997
QZ NOR    2449810.8342  8.761          .847   .496          .452 997
QZ NOR    2449811.7927  8.965          .954   .539          .505 997
QZ NOR    2449811.8172  8.961          .957   .533          .514 997
QZ NOR    2449813.8070  8.759          .818   .486          .475 997
QZ NOR    2449814.8090  8.797          .875   .508          .475 997
QZ NOR    2449815.7648  8.995          .973   .545          .506 997
QZ NOR    2449815.8089  8.993          .972   .546          .503 997
QZ NOR    2449817.7451  8.754          .805   .494          .468 997
QZ NOR    2449817.8328  8.746          .819   .487          .480 997
QZ NOR    2449818.7538  8.842          .890   .500          .467 997
QZ NOR    2449818.8172  8.848          .891   .513          .485 997
QZ NOR    2449821.7503  8.700          .822   .478          .453 997
QZ NOR    2449821.8220  8.713          .828   .481          .468 997
QZ NOR    2449822.7443  8.875          .918   .512          .511 997
QZ NOR    2449822.8129  8.891          .930   .523          .510 997
QZ NOR    2449823.7354  9.017          .963   .544          .524 997
QZ NOR    2449823.8047  9.005          .966   .550          .510 997
QZ NOR    2449825.7250  8.724          .822   .479          .460 997
QZ NOR    2449825.7898  8.737          .825   .491          .466 997
QZ NOR    2449826.7586  8.925          .936   .531          .495 997
QZ NOR    2449827.7132  8.991          .945   .528          .515 997
QZ NOR    2450348.5612  8.750          .854          .973        999
QZ NOR    2450351.5528  8.766          .826          .955        999
QZ NOR    2450352.5728  8.819                        .994        999
QZ NOR    2450353.5221  8.999                       1.067        999
QZ NOR    2450354.5361  8.939                       1.018        999
QZ NOR    2450355.5235  8.728                        .943        999
QZ NOR    2450357.5224  8.997                       1.060        999
QZ NOR    2450358.5258  8.882                        .999        999
QZ NOR    2450359.5199  8.718                        .944        999
QZ NOR    2450360.5255  8.902                       1.012        999
QZ NOR    2450361.5324  9.029                       1.061        999
QZ NOR    2450362.5290  8.840                        .987        999
QZ NOR    2450363.5306  8.734                        .942        999
QZ NOR    2450379.5335  8.911                       1.046        999
QZ NOR    2450380.5325  9.024                       1.088        999
QZ NOR    2450381.5123  8.804                        .964        999
QZ NOR    2450382.5161  8.730                        .962        999
QZ NOR    2450383.5147  8.957                       1.045        999
QZ NOR    2450384.5266  8.998                       1.069        999
QZ NOR    2450386.5220  8.754                        .998        999
QZ NOR    2450387.5164  9.023                       1.057        999
QZ NOR    2450388.5209  8.936                       1.036        999
QZ NOR    2450389.5192  8.737                        .937        999
QZ NOR    2450390.5138  8.823                        .999        999
QZ NOR    2450391.5134  9.015                       1.066        999
QZ NOR    2450568.5326  8.833                        .999        972
QZ NOR    2450570.4453  8.899                       1.000        972
QZ NOR    2450572.4093  8.856                       1.023        972
QZ NOR    2450572.5275  8.884                       1.020        972
QZ NOR    2450573.3915  8.986                       1.047        972
QZ NOR    2450573.4775  8.989                       1.049        972
QZ NOR    2450573.5724  8.999                       1.057        972
QZ NOR    2450573.6385  8.981                       1.048        972
QZ NOR    2450574.5066  8.856                        .995        972
QZ NOR    2450575.3738  8.738                        .957        972
QZ NOR    2450575.4711  8.732                        .947        972
QZ NOR    2450575.5580  8.722                        .949        972
QZ NOR    2450575.6224  8.746                        .959        972
QZ NOR    2450575.6257  8.729                        .930        972
QZ NOR    2450576.4641  8.912                       1.033        972
QZ NOR    2450576.5209  8.930                       1.039        972
QZ NOR    2450576.5842  8.945                       1.039        972
QZ NOR    2450576.6416  8.927                       1.043        972
QZ NOR    2450577.5317  9.000                       1.049        972
QZ NOR    2450577.5908  8.989                       1.039        972
QZ NOR    2450577.6335  8.968                       1.041        972
QZ NOR    2450578.4082  8.834                        .979        972
QZ NOR    2450578.4817  8.805                        .977        972
QZ NOR    2450578.5740  8.782                        .972        972
QZ NOR    2450578.6290  8.769                        .962        972
QZ NOR    2450579.5332  8.763                        .982        972
QZ NOR    2450580.4545  8.958                       1.053        972
QZ NOR    2450580.5675  8.964                       1.046        972
QZ NOR    2450580.6169  8.971                       1.054        972
QZ NOR    2450582.4702  8.766                        .957        972
QZ NOR    2450582.5925  8.780                        .943        972
QZ NOR    2450582.6396  8.733                        .934        972
QZ NOR    2450583.4752  8.796                        .980        972
QZ NOR    2450583.5930  8.820                        .983        972
QZ NOR    2450584.4325  8.981                       1.053        972
QZ NOR    2450584.5841  8.996                       1.058        972
QZ NOR    2450584.6328  8.995                       1.061        972
V340 NOR  2450568.5368  8.447                       1.252        972
V340 NOR  2450570.4742  8.281                       1.183        972
V340 NOR  2450572.4219  8.318                       1.196        972
V340 NOR  2450572.5287  8.347                       1.216        972
V340 NOR  2450573.3929  8.281                       1.195        972
V340 NOR  2450573.4786  8.275                       1.199        972
V340 NOR  2450573.5735  8.327                       1.194        972
V340 NOR  2450574.5077  8.335                       1.236        972
V340 NOR  2450575.3753  8.425                       1.273        972
V340 NOR  2450575.4721  8.437                       1.264        972
V340 NOR  2450575.5594  8.418                       1.253        972
V340 NOR  2450576.4650  8.509                       1.280        972
V340 NOR  2450576.5218  8.513                       1.269        972
V340 NOR  2450576.6424  8.501                       1.287        972
V340 NOR  2450577.5326  8.557                       1.293        972
V340 NOR  2450577.5918  8.559                       1.300        972
V340 NOR  2450577.6343  8.581                       1.301        972
V340 NOR  2450578.4094  8.571                       1.295        972
V340 NOR  2450578.4827  8.560                       1.286        972
V340 NOR  2450578.5749  8.550                       1.281        972
V340 NOR  2450578.6298  8.548                       1.293        972
V340 NOR  2450579.5344  8.502                       1.275        972
V340 NOR  2450580.4556  8.414                       1.226        972
V340 NOR  2450580.5684  8.402                       1.230        972
V340 NOR  2450580.6178  8.416                       1.230        972
V340 NOR  2450582.4710  8.302                       1.188        972
V340 NOR  2450582.5935  8.318                       1.177        972
V340 NOR  2450582.6407  8.288                       1.172        972
V340 NOR  2450583.4761  8.280                       1.192        972
V340 NOR  2450583.5937  8.309                       1.195        972
V340 NOR  2450584.4333  8.280                       1.202        972
V340 NOR  2450584.5855  8.282                       1.211        972
Y OPH     2446280.1625  6.135  1.131  1.402   .850               987
Y OPH     2446283.1591  6.323  1.234  1.531   .880               987
Y OPH     2446284.1597  6.364  1.249  1.534   .895               987
Y OPH     2446285.1614  6.389  1.255  1.536   .888               987
Y OPH     2446286.1712  6.398  1.232  1.513   .888               987
Y OPH     2446287.1662  6.370  1.208  1.512   .856               987
Y OPH     2446288.1605  6.328  1.178  1.483   .859               987
Y OPH     2446289.1632  6.291  1.132  1.430   .840               987
Y OPH     2446290.1532  6.164  1.073  1.393   .825               987
Y OPH     2446291.1660  6.036  1.028  1.308   .810               987
Y OPH     2446292.1547  5.918   .968  1.294   .771               987
Y OPH     2446293.2103  5.918  1.013  1.275   .780               987
Y OPH     2446294.1490  5.949  1.047  1.297   .798               987
Y OPH     2446295.1470  6.000  1.061  1.340   .807               987
Y OPH     2446296.1486  6.051  1.104  1.375   .817               987
Y OPH     2446297.1524  6.110  1.134  1.434   .835               987
Y OPH     2446298.1457  6.171  1.176  1.469   .854               987
Y OPH     2446299.1442  6.247  1.219  1.499   .868               987
Y OPH     2446300.1476  6.295  1.252  1.524   .872               987
Y OPH     2446301.1467  6.338  1.236  1.536   .893               987
Y OPH     2446302.1531  6.360  1.258  1.541   .885               987
Y OPH     2446303.1460  6.370  1.259  1.546   .887               987
Y OPH     2446304.1378  6.360  1.213  1.524   .865               987
Y OPH     2446606.2536  6.097  1.206  1.480   .841               988
Y OPH     2446607.2418  6.221  1.233  1.481   .874               988
Y OPH     2446608.2651  6.265  1.262  1.520   .879               988
Y OPH     2446609.2655  6.319         1.522                      988
Y OPH     2446610.2627  6.330  1.277  1.522   .897               988
Y OPH     2446611.2720  6.352  1.284  1.540   .884               988
Y OPH     2446612.2611  6.346  1.247  1.497   .889               988
Y OPH     2446613.2655  6.313  1.203  1.477   .865               988
Y OPH     2446614.2553  6.244  1.172  1.445   .857               988
Y OPH     2446615.2543  6.143  1.103  1.421   .830               988
Y OPH     2446616.2630  6.020  1.044  1.334   .809               988
Y OPH     2446617.2590  5.880  1.035  1.287   .762               988
Y OPH     2446618.2574  5.845  1.007  1.270   .783               988
Y OPH     2446619.2555  5.877  1.019  1.291   .780               988
Y OPH     2446619.2574  5.878  1.024  1.298   .780               988
Y OPH     2446620.2450  5.914         1.333                      988
Y OPH     2446621.2304  5.981         1.368                      988
Y OPH     2446622.2477  6.037  1.114  1.418                      988
Y OPH     2446623.2305  6.123  1.170  1.454   .843               988
Y OPH     2446624.2316  6.171  1.210  1.478   .867               988
Y OPH     2446625.2297  6.257  1.239  1.504   .882               988
Y OPH     2446626.2226  6.311  1.269  1.524   .888               988
